Tran_Date,Account,Tran_Amt,Merchant
12/26/2023,19202,17.8,ATHLETA
12/27/2023,11066,21.17,ENCORE LAS VEGAS
12/27/2023,13202,90.41,CB2
12/27/2023,13699,71.24,CB2
12/27/2023,14736,25.84,SHI BY JOURNEYS
12/27/2023,16549,38.53,DILLARDS
12/27/2023,18789,133.46,STAPLES
12/28/2023,13699,17.9,BASS PRO SHOPS
12/28/2023,15191,5.13,SHUTTERFLY
12/28/2023,15191,8.27,LAST CALL
12/28/2023,19202,50.98,ADIDAS
12/29/2023,11066,216.45,GO PLAY GOLF
12/29/2023,15022,166.9,1-800-FLOWERS.COM
12/29/2023,17622,492.9,LANDS END HOME
12/30/2023,11066,8.27,WILLIAMS-SONOMA
12/30/2023,15191,12.92,Nautica
12/30/2023,18637,66.9,GUITAR CENTER
12/30/2023,19532,6.56,LANDS END
12/31/2023,13202,52.15,SEPHORA
12/31/2023,13699,148.64,FRONTGATE
12/31/2023,15191,10.49,UNDER ARMOUR
12/31/2023,18789,461.05,KIDS FOOT LOCKER
12/31/2023,19548,66.8,SEPHORA
